image_id,question_id,topic,subtopic,template_id,difficulty_rank,svg_path,latex_source_path,semantic_render_type,asset_role,visual_spec_version,render_status
IMG-0146,EE-02901,DC Circuit Analysis,Ohm's law,DC-01,6,images/IMG-0146.svg,latex_sources/IMG-0146.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0147,EE-02922,DC Circuit Analysis,Series resistance,DC-02,6,images/IMG-0147.svg,latex_sources/IMG-0147.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0148,EE-02943,DC Circuit Analysis,Parallel resistance,DC-03,6,images/IMG-0148.svg,latex_sources/IMG-0148.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0149,EE-02964,DC Circuit Analysis,Voltage divider,DC-04,6,images/IMG-0149.svg,latex_sources/IMG-0149.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0150,EE-02985,DC Circuit Analysis,Resistor power,DC-05,6,images/IMG-0150.svg,latex_sources/IMG-0150.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0151,EE-03001,DC Circuit Analysis,Ohm's law,DC-01,7,images/IMG-0151.svg,latex_sources/IMG-0151.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0152,EE-03022,DC Circuit Analysis,Series resistance,DC-02,7,images/IMG-0152.svg,latex_sources/IMG-0152.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0153,EE-03043,DC Circuit Analysis,Parallel resistance,DC-03,7,images/IMG-0153.svg,latex_sources/IMG-0153.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0154,EE-03064,DC Circuit Analysis,Voltage divider,DC-04,7,images/IMG-0154.svg,latex_sources/IMG-0154.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0155,EE-03085,DC Circuit Analysis,Resistor power,DC-05,7,images/IMG-0155.svg,latex_sources/IMG-0155.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0156,EE-03101,DC Circuit Analysis,Ohm's law,DC-01,7,images/IMG-0156.svg,latex_sources/IMG-0156.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0157,EE-03122,DC Circuit Analysis,Series resistance,DC-02,7,images/IMG-0157.svg,latex_sources/IMG-0157.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0158,EE-03143,DC Circuit Analysis,Parallel resistance,DC-03,7,images/IMG-0158.svg,latex_sources/IMG-0158.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0159,EE-03164,DC Circuit Analysis,Voltage divider,DC-04,7,images/IMG-0159.svg,latex_sources/IMG-0159.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0160,EE-03185,DC Circuit Analysis,Resistor power,DC-05,7,images/IMG-0160.svg,latex_sources/IMG-0160.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0161,EE-03201,DC Circuit Analysis,Ohm's law,DC-01,7,images/IMG-0161.svg,latex_sources/IMG-0161.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0162,EE-03222,DC Circuit Analysis,Series resistance,DC-02,7,images/IMG-0162.svg,latex_sources/IMG-0162.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0163,EE-03243,DC Circuit Analysis,Parallel resistance,DC-03,7,images/IMG-0163.svg,latex_sources/IMG-0163.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0164,EE-03264,DC Circuit Analysis,Voltage divider,DC-04,7,images/IMG-0164.svg,latex_sources/IMG-0164.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0165,EE-03285,DC Circuit Analysis,Resistor power,DC-05,7,images/IMG-0165.svg,latex_sources/IMG-0165.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0166,EE-03301,DC Circuit Analysis,Ohm's law,DC-01,7,images/IMG-0166.svg,latex_sources/IMG-0166.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0167,EE-03322,DC Circuit Analysis,Series resistance,DC-02,7,images/IMG-0167.svg,latex_sources/IMG-0167.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0168,EE-03343,DC Circuit Analysis,Parallel resistance,DC-03,7,images/IMG-0168.svg,latex_sources/IMG-0168.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0169,EE-03364,DC Circuit Analysis,Voltage divider,DC-04,7,images/IMG-0169.svg,latex_sources/IMG-0169.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0170,EE-03385,DC Circuit Analysis,Resistor power,DC-05,7,images/IMG-0170.svg,latex_sources/IMG-0170.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0171,EE-03401,DC Circuit Analysis,Ohm's law,DC-01,7,images/IMG-0171.svg,latex_sources/IMG-0171.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0172,EE-03422,DC Circuit Analysis,Series resistance,DC-02,7,images/IMG-0172.svg,latex_sources/IMG-0172.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0173,EE-03443,DC Circuit Analysis,Parallel resistance,DC-03,7,images/IMG-0173.svg,latex_sources/IMG-0173.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0174,EE-03464,DC Circuit Analysis,Voltage divider,DC-04,7,images/IMG-0174.svg,latex_sources/IMG-0174.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0175,EE-03485,DC Circuit Analysis,Resistor power,DC-05,7,images/IMG-0175.svg,latex_sources/IMG-0175.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0176,EE-03501,DC Circuit Analysis,Ohm's law,DC-01,8,images/IMG-0176.svg,latex_sources/IMG-0176.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0177,EE-03522,DC Circuit Analysis,Series resistance,DC-02,8,images/IMG-0177.svg,latex_sources/IMG-0177.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0178,EE-03543,DC Circuit Analysis,Parallel resistance,DC-03,8,images/IMG-0178.svg,latex_sources/IMG-0178.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0179,EE-03564,DC Circuit Analysis,Voltage divider,DC-04,8,images/IMG-0179.svg,latex_sources/IMG-0179.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0180,EE-03585,DC Circuit Analysis,Resistor power,DC-05,8,images/IMG-0180.svg,latex_sources/IMG-0180.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0181,EE-03601,DC Circuit Analysis,Ohm's law,DC-01,8,images/IMG-0181.svg,latex_sources/IMG-0181.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0182,EE-03622,DC Circuit Analysis,Series resistance,DC-02,8,images/IMG-0182.svg,latex_sources/IMG-0182.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0183,EE-03643,DC Circuit Analysis,Parallel resistance,DC-03,8,images/IMG-0183.svg,latex_sources/IMG-0183.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0184,EE-03664,DC Circuit Analysis,Voltage divider,DC-04,8,images/IMG-0184.svg,latex_sources/IMG-0184.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0185,EE-03685,DC Circuit Analysis,Resistor power,DC-05,8,images/IMG-0185.svg,latex_sources/IMG-0185.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0186,EE-03701,DC Circuit Analysis,Ohm's law,DC-01,8,images/IMG-0186.svg,latex_sources/IMG-0186.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0187,EE-03722,DC Circuit Analysis,Series resistance,DC-02,8,images/IMG-0187.svg,latex_sources/IMG-0187.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0188,EE-03743,DC Circuit Analysis,Parallel resistance,DC-03,8,images/IMG-0188.svg,latex_sources/IMG-0188.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0189,EE-03764,DC Circuit Analysis,Voltage divider,DC-04,8,images/IMG-0189.svg,latex_sources/IMG-0189.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0190,EE-03785,DC Circuit Analysis,Resistor power,DC-05,8,images/IMG-0190.svg,latex_sources/IMG-0190.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0191,EE-03801,DC Circuit Analysis,Ohm's law,DC-01,8,images/IMG-0191.svg,latex_sources/IMG-0191.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0192,EE-03822,DC Circuit Analysis,Series resistance,DC-02,8,images/IMG-0192.svg,latex_sources/IMG-0192.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0193,EE-03843,DC Circuit Analysis,Parallel resistance,DC-03,8,images/IMG-0193.svg,latex_sources/IMG-0193.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0194,EE-03864,DC Circuit Analysis,Voltage divider,DC-04,8,images/IMG-0194.svg,latex_sources/IMG-0194.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0195,EE-03885,DC Circuit Analysis,Resistor power,DC-05,8,images/IMG-0195.svg,latex_sources/IMG-0195.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0196,EE-03901,DC Circuit Analysis,Ohm's law,DC-01,8,images/IMG-0196.svg,latex_sources/IMG-0196.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0197,EE-03922,DC Circuit Analysis,Series resistance,DC-02,8,images/IMG-0197.svg,latex_sources/IMG-0197.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0198,EE-03943,DC Circuit Analysis,Parallel resistance,DC-03,8,images/IMG-0198.svg,latex_sources/IMG-0198.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0199,EE-03964,DC Circuit Analysis,Voltage divider,DC-04,8,images/IMG-0199.svg,latex_sources/IMG-0199.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0200,EE-03985,DC Circuit Analysis,Resistor power,DC-05,8,images/IMG-0200.svg,latex_sources/IMG-0200.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0201,EE-04001,DC Circuit Analysis,Ohm's law,DC-01,9,images/IMG-0201.svg,latex_sources/IMG-0201.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0202,EE-04022,DC Circuit Analysis,Series resistance,DC-02,9,images/IMG-0202.svg,latex_sources/IMG-0202.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0203,EE-04043,DC Circuit Analysis,Parallel resistance,DC-03,9,images/IMG-0203.svg,latex_sources/IMG-0203.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0204,EE-04064,DC Circuit Analysis,Voltage divider,DC-04,9,images/IMG-0204.svg,latex_sources/IMG-0204.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0205,EE-04085,DC Circuit Analysis,Resistor power,DC-05,9,images/IMG-0205.svg,latex_sources/IMG-0205.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0206,EE-04101,DC Circuit Analysis,Ohm's law,DC-01,9,images/IMG-0206.svg,latex_sources/IMG-0206.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0207,EE-04122,DC Circuit Analysis,Series resistance,DC-02,9,images/IMG-0207.svg,latex_sources/IMG-0207.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0208,EE-04143,DC Circuit Analysis,Parallel resistance,DC-03,9,images/IMG-0208.svg,latex_sources/IMG-0208.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0209,EE-04164,DC Circuit Analysis,Voltage divider,DC-04,9,images/IMG-0209.svg,latex_sources/IMG-0209.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0210,EE-04185,DC Circuit Analysis,Resistor power,DC-05,9,images/IMG-0210.svg,latex_sources/IMG-0210.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0211,EE-04201,DC Circuit Analysis,Ohm's law,DC-01,9,images/IMG-0211.svg,latex_sources/IMG-0211.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0212,EE-04222,DC Circuit Analysis,Series resistance,DC-02,9,images/IMG-0212.svg,latex_sources/IMG-0212.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0213,EE-04243,DC Circuit Analysis,Parallel resistance,DC-03,9,images/IMG-0213.svg,latex_sources/IMG-0213.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0214,EE-04264,DC Circuit Analysis,Voltage divider,DC-04,9,images/IMG-0214.svg,latex_sources/IMG-0214.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0215,EE-04285,DC Circuit Analysis,Resistor power,DC-05,9,images/IMG-0215.svg,latex_sources/IMG-0215.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0216,EE-04301,DC Circuit Analysis,Ohm's law,DC-01,9,images/IMG-0216.svg,latex_sources/IMG-0216.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0217,EE-04322,DC Circuit Analysis,Series resistance,DC-02,9,images/IMG-0217.svg,latex_sources/IMG-0217.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0218,EE-04343,DC Circuit Analysis,Parallel resistance,DC-03,9,images/IMG-0218.svg,latex_sources/IMG-0218.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0219,EE-04364,DC Circuit Analysis,Voltage divider,DC-04,9,images/IMG-0219.svg,latex_sources/IMG-0219.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0220,EE-04385,DC Circuit Analysis,Resistor power,DC-05,9,images/IMG-0220.svg,latex_sources/IMG-0220.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0221,EE-04401,DC Circuit Analysis,Ohm's law,DC-01,9,images/IMG-0221.svg,latex_sources/IMG-0221.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0222,EE-04422,DC Circuit Analysis,Series resistance,DC-02,9,images/IMG-0222.svg,latex_sources/IMG-0222.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0223,EE-04443,DC Circuit Analysis,Parallel resistance,DC-03,9,images/IMG-0223.svg,latex_sources/IMG-0223.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0224,EE-04464,DC Circuit Analysis,Voltage divider,DC-04,9,images/IMG-0224.svg,latex_sources/IMG-0224.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0225,EE-04485,DC Circuit Analysis,Resistor power,DC-05,9,images/IMG-0225.svg,latex_sources/IMG-0225.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0226,EE-04501,DC Circuit Analysis,Ohm's law,DC-01,10,images/IMG-0226.svg,latex_sources/IMG-0226.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0227,EE-04522,DC Circuit Analysis,Series resistance,DC-02,10,images/IMG-0227.svg,latex_sources/IMG-0227.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0228,EE-04543,DC Circuit Analysis,Parallel resistance,DC-03,10,images/IMG-0228.svg,latex_sources/IMG-0228.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0229,EE-04564,DC Circuit Analysis,Voltage divider,DC-04,10,images/IMG-0229.svg,latex_sources/IMG-0229.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0230,EE-04585,DC Circuit Analysis,Resistor power,DC-05,10,images/IMG-0230.svg,latex_sources/IMG-0230.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0231,EE-04601,DC Circuit Analysis,Ohm's law,DC-01,10,images/IMG-0231.svg,latex_sources/IMG-0231.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0232,EE-04622,DC Circuit Analysis,Series resistance,DC-02,10,images/IMG-0232.svg,latex_sources/IMG-0232.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0233,EE-04643,DC Circuit Analysis,Parallel resistance,DC-03,10,images/IMG-0233.svg,latex_sources/IMG-0233.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0234,EE-04664,DC Circuit Analysis,Voltage divider,DC-04,10,images/IMG-0234.svg,latex_sources/IMG-0234.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0235,EE-04685,DC Circuit Analysis,Resistor power,DC-05,10,images/IMG-0235.svg,latex_sources/IMG-0235.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0236,EE-04701,DC Circuit Analysis,Ohm's law,DC-01,10,images/IMG-0236.svg,latex_sources/IMG-0236.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-0237,EE-04722,DC Circuit Analysis,Series resistance,DC-02,10,images/IMG-0237.svg,latex_sources/IMG-0237.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-0238,EE-04743,DC Circuit Analysis,Parallel resistance,DC-03,10,images/IMG-0238.svg,latex_sources/IMG-0238.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
